ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score,Age_Group,Credit_Score_Category
0,0,January,Lynchr,15,0,Developer,32061.52,2463.793333333333,3,4,9,7,"Debt Consolidation Loan, Personal Loan, Payday Loan, Auto Loan, Personal Loan, Student Loan, and Debt Consolidation Loan",10,14,13.67,5,Standard,927.27,29.978257494408343,,Yes,152.06123557374042,124.08601662843544,Low_spent_Large_value_payments,240.23208113115743,Standard,Young,Medium
0,0,January,Loved,42,0,Media_Manager,16509.01,1412.750833333333,7,7,23,8,"Mortgage Loan, Student Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, and Auto Loan",20,23,8.24,7,Bad,1591.92,34.350177274598416,,Yes,76.1798667536667,88.39328540485344,!@9#%8,236.7019311748132,Poor,Middle-Aged,Low
0,0,January,Sarahx,42,0,Manager,34666.02,2946.835,8,6,25,4,"Payday Loan, Payday Loan, Debt Consolidation Loan, and Not Specified",22,17,7.06,8,_,1353.07,26.681769872646264,,Yes,70.95007660242807,35.22989719312862,High_spent_Large_value_payments,428.5035262044433,Poor,Middle-Aged,Low
0,0,January,Edwarda,53,0,Architect,21553.81,2065.150833333333,4,627,12,4,"Student Loan, Auto Loan, Auto Loan, and Payday Loan",6,9,3.17,1,Good,1187.52,33.27275897682628,,No,61.66534437648651,,Low_spent_Medium_value_payments,218.8812254679701,Good,Senior,Good
0,0,January,Jennifer Ablanb,30,0,Media_Manager,49661.10000000001,4408.425,4,7,17,6,"Mortgage Loan, Mortgage Loan, Personal Loan, Auto Loan, Payday Loan, and Not Specified",28,0,16.79,7,_,2288.31,30.47289445770563,,Yes,167.6417131711071,46.91361382547032,High_spent_Large_value_payments,466.2871730034226,Poor,Adult,Low
0,0,January,Emman,24,0,Media_Manager,16955.675,0.0,0,1,7,2,"Payday Loan, and Student Loan",11,1,3.09,4,Good,1035.87,27.70051894256528,,No,20.03508748246436,,Low_spent_Medium_value_payments,300.7752810980464,Good,Young,Good
0,0,January,Spicerc,38,0,Entrepreneur,18463.93,1795.6608333333334,4,6,20,4,"Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, and Home Equity Loan",20,14,14.93,6,_,866.07,26.256814641470623,0.0,Yes,46.97536142391149,52.56411147730535,High_spent_Small_value_payments,340.0266104321165,Standard,Middle-Aged,Medium
0,0,January,Arunaj,51,0,Musician,68948.32,5671.693333333334,4,2,4,1,Auto Loan,9,7,7.29,4,Good,287.63,29.199752068200038,,No,57.21828801735872,150.99424087170462,Low_spent_Medium_value_payments,638.95680444427,Good,Senior,Good
0,0,January,Michael Winfreyo,18,0,Media_Manager,19183.53,1620.6274999999996,4,6,27,7,"Mortgage Loan, Personal Loan, Mortgage Loan, Not Specified, Not Specified, Home Equity Loan, and Home Equity Loan",29,7,9.12,6,_,2621.47,26.72249709897272,,Yes,69.41294008732692,0.0,Low_spent_Small_value_payments,215.43843860786728,Poor,Young,Low
0,0,January,Rhysn,25,0,Scientist,,4197.953333333334,8,4,11,4,"Mortgage Loan, Not Specified, Home Equity Loan, and Home Equity Loan",14,10,2.6,4,Standard,869.59,38.262230036543066,,Yes,88.75991924748364,97.88877498486424,High_spent_Large_value_payments,473.1466391009855,Standard,Adult,Medium
0,0,January,Ryan Vlastelicaj,30,0,Entrepreneur,56784.54,4948.045,8,5,17,4,"Mortgage Loan, Home Equity Loan, Not Specified, and Not Specified",12,18,8.56,3,Standard,234.96,32.528906422121324,,No,146.67672867210453,133.28730180141622,High_spent_Small_value_payments,474.84046952647935,Standard,Adult,Medium
0,0,January,"""Martinv",29,0,Musician,160930.32,13484.86,4,1,1,1,Payday Loan,6,10,0.61,4,Good,1083.49,34.35821335435783,,No,83.04886433379039,451.98561038647273,Low_spent_Medium_value_payments,1093.4515252797369,Good,Adult,Good
0,0,January,Nigelm,44,0,Scientist,25703.34,1935.945,3,4,16,1,Debt Consolidation Loan,11,14,12.64,3,Standard,42.6,33.75630913240336,,Yes,16.720738892284757,28.88950880991148,High_spent_Medium_value_payments,397.9842522978038,Standard,Middle-Aged,Medium
0,0,January,Jean Arcer,43,0,Accountant,7295.715,444.9762500000001,3,5,1275,7,"Auto Loan, Student Loan, Student Loan, Not Specified, Not Specified, Personal Loan, and Personal Loan",8,14,10.0,6,Standard,1349.1,35.98819319054444,,Yes,21.292896101774303,25.801001241870928,High_spent_Small_value_payments,257.4037276563548,Poor,Middle-Aged,Low
0,0,January,McCranko,19,0,Accountant,14888.915,1343.7429166666668,5,5,6,1,Student Loan,11,6,,4,Good,903.97,32.33503691408886,,NM,71689.0,94.05564646808712,Low_spent_Small_value_payments,323.612630060647,Poor,Young,Low
0,0,February,Klaymanp,1792,0,Accountant,100465.13999999998,8279.095,4,3,11,0,0,3,11,7.16,2,_,990.2,43.57814036105214,,No,0.0,193.0966222434792,High_spent_Medium_value_payments,884.8128777565207,Good,Senior,Good
0,0,January,Maltezouu,14,0,Engineer,16697.83,1662.4858333333334,10,8,19,7,"Mortgage Loan, Not Specified, Payday Loan, Personal Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",30,19,16.88,8,Standard,2514.35,24.79939339763232,,Yes,67.60115189277269,86.29523502988218,High_spent_Small_value_payments,272.35219641067846,Standard,Young,Medium
0,0,January,Hyunjoo Jinp,27,0,Teacher,94256.48,7558.706666666666,6,4,8,3,"Auto Loan, Not Specified, and Debt Consolidation Loan",19,17,10.43,5,Standard,191.78,33.012665940977286,,Yes,148.75492494587874,249.81077127895452,Low_spent_Large_value_payments,627.3049704418332,Standard,Adult,Medium
0,0,January,Melindan,22,0,Mechanic,13000.735,1276.3945833333337,7,3,7,4,"Auto Loan, Credit-Builder Loan, Credit-Builder Loan, and Auto Loan",11,14,15.51,3,Standard,1152.68,31.252859535385728,,No,35.513083741497326,154.22843986653498,Low_spent_Small_value_payments,227.897934725301,Standard,Young,Medium
0,0,January,Howleyv,38,0,Entrepreneur,70973.32,5741.443333333334,3,6,18,3,"Home Equity Loan, Payday Loan, and Not Specified",9,14,10.18,8,Standard,2457.36,42.20669417989397,,Yes,115.94173272338782,205.7016513426564,Low_spent_Small_value_payments,542.5009492672891,Poor,Middle-Aged,Low
0,0,February,Annaw,43,0,Doctor,75773.2,6248.4333333333325,8,5,32,9,"Not Specified, Payday Loan, Not Specified, Credit-Builder Loan, Mortgage Loan, Payday Loan, Student Loan, Home Equity Loan, and Payday Loan",31,19,18.74,7,Bad,,29.034226063713216,,Yes,288.1249614776763,155.32785151486345,High_spent_Medium_value_payments,431.3905203407936,Poor,Middle-Aged,Low
0,0,January,Siddhartho,27,0,Teacher,48657.42,3979.785,6,6,15,6,"Personal Loan, Personal Loan, Not Specified, Student Loan, Student Loan, and Mortgage Loan",58,21,5.9,10,_,2284.08,27.627641091858514,,Yes,132.61267905112254,165.7028522629921,High_spent_Medium_value_payments,349.6629686858854,Poor,Adult,Low
0,0,January,Tarmo Virkip,42,0,Lawyer,70956.8,6064.066666666668,6,6,32,6,"Personal Loan, Student Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, and Not Specified",54,25,15.56,11,Bad,2503.49,24.4808207482677,,Yes,271.60392872706814,561.6635405412009,Low_spent_Medium_value_payments,53.139197398397634,Standard,Middle-Aged,Medium
0,0,January,Alistair Barrx,30,0,Journalist,97590.15,8321.5125,6,6,5,2,"Credit-Builder Loan, and Auto Loan",27,20,12.41,2,Standard,660.27,25.45510236416295,,NM,83.02341726282799,573.1113896026703,Low_spent_Small_value_payments,466.01644313450174,Standard,Adult,Medium
0,0,February,Abrahamianu,26,0,Manager,44632.44,3419.370000000001,10,6,33,5,"Payday Loan, Personal Loan, Not Specified, Auto Loan, and Auto Loan",18,18,24.48,6,Bad,3409.13,26.33213143532152,,Yes,154.14231087946283,120.12547712726688,Low_spent_Small_value_payments,357.6692119932703,Standard,Adult,Medium
0,0,January,Toyerz,39,0,_______,35317.81,0.0,4,5,7,4,"Home Equity Loan, Auto Loan, Personal Loan, and Mortgage Loan",17,16,2.74,1,Good,1311.73,37.77635041322046,,No,63.218433635680405,84.51420360321178,Low_spent_Large_value_payments,410.1824460944412,Standard,Middle-Aged,Medium
0,0,January,Karenf,18,0,Journalist,13864.835,949.4029166666668,3,3,9,1,Mortgage Loan,8,14,14.65,1,Standard,554.13,40.777480299610616,,Yes,10.4203932786846,33.934490764321325,!@9#%8,340.58540762366067,Standard,Young,Medium
0,0,January,Poornima Guptaq,38,0,Writer,83552.12,6780.676666666666,7,7,28,3,"Home Equity Loan, Payday Loan, and Not Specified",48,10,10.82,0,Standard,1365.36,30.933927976202213,,Yes,161.48369070768382,185.21991716235928,Low_spent_Medium_value_payments,611.3640587966238,Poor,Middle-Aged,Low
0,0,January,Estellej,14,0,Mechanic,32198.23,2862.185833333333,5,5,10,5,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Not Specified",31,11,18.27,7,Standard,857.14,33.44482898287988,,Yes,126.4786617973768,145.2425306155835,Low_spent_Small_value_payments,304.49739092037305,Standard,Young,Medium
0,0,March,Lianah,41,0,Lawyer,10318159.0,332.43125,5,5,22,6,"Credit-Builder Loan, Auto Loan, Home Equity Loan, Home Equity Loan, Student Loan, and Auto Loan",19,22,8.84,11,Standard,1355.48,27.17920677944845,,NM,25.238688396823395,14.651142327586372,Low_spent_Small_value_payments,283.35329427559014,Poor,Middle-Aged,Low
0,0,January,Ingramk,34,0,_______,28431.06,2610.255,5,6,14,433,"Mortgage Loan, and Home Equity Loan",6,15,7.94,4,Standard,1098.59,37.30897993675687,,Yes,31.150497946465048,0.0,Low_spent_Large_value_payments,395.24582880221936,Standard,Adult,Medium
0,0,January,Davidi,34,0,Manager,145932.04,11979.003333333336,4,5,20,3,"Student Loan, Auto Loan, and Personal Loan",12,0,2.73,2,_,1381.48,40.56896875418511,,No,275.96114506816946,243.0570101337144,High_spent_Large_value_payments,918.8821781314496,Standard,Adult,Medium
0,0,January,Jonathant,33,0,Journalist,86668.74,7021.395,3,5,1,4,"Auto Loan, Student Loan, Debt Consolidation Loan, and Student Loan",2,1,1.43,3,_,1433.89,27.421312916971782,,No,249.2407532552697,168.70575795252628,High_spent_Large_value_payments,524.1929887922041,Standard,Adult,Medium
0,0,January,Megan Daviesd,43,0,Mechanic,14535.305,1376.2754166666666,8,6,9,4,"Not Specified, Home Equity Loan, Credit-Builder Loan, and Student Loan",10,15,2.7899999999999987,1,Standard,413.84,33.47240911046584,0.0,No,35.424390715575576,73.66773970285323,!@9#%8,318.5354112482379,Standard,Middle-Aged,Medium
0,0,January,Lisa Baertleinq,28,0,Scientist,17642.275,1761.1895833333335,0,7,9,4,"Payday Loan, Not Specified, Student Loan, and Auto Loan",22,10,0.64,0,Good,626.73,40.01059792133265,,No,55.41858300038386,24.44870389297682,High_spent_Large_value_payments,336.2516714399727,Standard,Adult,Medium
0,0,January,Kyle Petersono,53,0,Mechanic,20560.13,1881.344166666667,6,4,10,-100,"Payday Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",26,17,2.65,3,Standard,475.64,27.73028580054296,,Yes,65.43230628603193,16.042198639572,High_spent_Large_value_payments,346.6599117410628,Standard,Senior,Medium
0,0,January,Krishnanc,19,0,Teacher,14226.81,1238.5675,10,10,24,7,"Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, Not Specified, Payday Loan, Mortgage Loan, and Home Equity Loan",51,0,26.73,8,Bad,3343.19,36.93030599224646,0.0,Yes,43.52850754380489,66.17184416944615,Low_spent_Small_value_payments,304.156398286749,Standard,Young,Medium
0,0,January,Bernie Woodalle,41,0,Teacher,20501.07,1731.4225,7,3,19,3,"Mortgage Loan, Home Equity Loan, and Home Equity Loan",17,10,12.239999999999998,6,Standard,2012.25,38.57741817764005,,Yes,38264.0,28.57184061780621,High_spent_Medium_value_payments,353.0005937419405,Standard,Middle-Aged,Medium
0,0,January,Laderash,25,0,_______,98544.99,8379.0825,5,3,2,3,"Credit-Builder Loan, Mortgage Loan, and Student Loan",16,3,9.63,1,Good,198.46,28.89412651883096,,No,197.80057304409283,0.0,High_spent_Small_value_payments,631.5672256646013,Good,Adult,Good
0,0,January,Takadax,38,0,Manager,71518.92,5991.91,7,5,34,7,"Personal Loan, Payday Loan, Not Specified, Not Specified, Credit-Builder Loan, Personal Loan, and Payday Loan",27,8,8.45,10,Standard,2466.19,24.42047959820984,,Yes,331.26548993605235,229.6464499156048,High_spent_Medium_value_payments,288.27906014834286,Poor,Middle-Aged,Low
0,0,January,Hepheru,43,0,Journalist,16196.665,1565.722083333333,5,7,17,2,"Mortgage Loan, and Auto Loan",20,14,2.55,0,Standard,632.93,36.88142384319677,,No,24.94959145561017,73.69847396176365,Low_spent_Medium_value_payments,337.9241429159595,Standard,Middle-Aged,Medium
0,0,January,Henning Gloysteinx,26,0,Scientist,18123.675,1326.30625,7,5,7,2,"Personal Loan, and Mortgage Loan",25,11,12.37,4,_,770.41,24.03269896222656,,No,24.505593631037268,100.87858612730795,Low_spent_Medium_value_payments,287.2464452416547,Standard,Adult,Medium
0,0,January,Casey Sullivanj,14,0,Developer,,6167.931666666666,7,5,17,4,"Student Loan, Auto Loan, Auto Loan, and Student Loan",15,11,14.14,5,_,158.2,38.8934825306721,,NM,204.6074915113908,136.58854580432634,High_spent_Large_value_payments,515.5971293509497,Standard,Young,Medium
0,0,January,rab,24,0,Journalist,17692.26,0.0,6,7,21,6,"Mortgage Loan, Mortgage Loan, Payday Loan, Home Equity Loan, Student Loan, and Mortgage Loan",16,0,19.29,10,Standard,1467.79,28.639487467180263,,Yes,73.93817813915872,,Low_spent_Small_value_payments,222.2628844020146,Poor,Young,Low
0,0,January,Matt Scuffhaml,45,0,Developer,53579.04,0.0,9,10,17,6,"Payday Loan, Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, and Auto Loan",55,20,20.14,8,Bad,4103.78,25.36663309844901,,Yes,149.6791914718775,345.1603395225241,!@9#%8,230.75246900559844,Poor,Middle-Aged,Low
0,0,January,Alice Baghdjianw,38,0,Entrepreneur,33189.63,2688.8025,3,3,6,4,"Student Loan, Student Loan, Mortgage Loan, and Personal Loan",18,18,0.84,4,Standard,1101.15,30.63613542769661,,No,59.387531948473786,107.07266099127315,High_spent_Small_value_payments,362.4200570602529,Standard,Middle-Aged,Medium
0,0,January,Tuncayu,43,0,_______,112484.68,9389.723333333332,4,3,6,3,"Mortgage Loan, Student Loan, and Personal Loan",11,12,19.81,1,Standard,1459.58,29.277623215671053,,Yes,210.2954353828492,222.44987656155948,High_spent_Large_value_payments,746.2270213889248,Standard,Middle-Aged,Medium
0,0,January,Knighta,-500,0,Manager,39870.01,3578.500833333333,3,3,5,3,"Personal Loan, Mortgage Loan, and Debt Consolidation Loan",1,0,6.72,2,Good,812.81,25.019979574805088,,No,61.93618012871372,59.22723775867824,High_spent_Large_value_payments,476.6866654459414,Good,,Good
0,0,January,Briany,34,0,Architect,75455.34,6116.945,3,6,11,1,Not Specified,29,16,14.77,8,_,68.09,26.52913672299216,,Yes,60.42174273137702,195.0337208149845,High_spent_Medium_value_payments,606.2390364536385,Standard,Adult,Medium
0,0,January,Marton Dunaig,23,0,Teacher,20538.77,1957.5641666666668,8,10,23,0,"Auto Loan, Home Equity Loan, Auto Loan, Home Equity Loan, Not Specified, and Payday Loan",15,17,3.42,6,Bad,2708.55,30.55253139795452,,Yes,76.54415456179585,,Low_spent_Large_value_payments,209.6160655285312,Poor,Young,Low
0,0,January,Alistair Barrm,33,0,Musician,27324.7,2295.058333333333,6,7,20,-100,0,20,18,16.49,6,_,1385.73,29.250477741005927,,Yes,0.0,87.83760085732244,Low_spent_Medium_value_payments,421.66823247601087,Standard,Adult,Medium
0,0,January,Kaorio,18,0,Mechanic,86171.52,7202.96,4,2,2,4,"Payday Loan, Personal Loan, Personal Loan, and Payday Loan",3,9,6.88,3,Good,821.92,34.42080435421581,,No,207.9350066373084,490.2533434301696,Low_spent_Small_value_payments,312.107649932522,Good,Young,Good
0,0,January,Erin Geigerb,14,0,Media_Manager,9846.715,547.5595833333333,7,1189,6,6,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Personal Loan, and Mortgage Loan",9,14,10.3,5,Standard,1723.89,40.58937907870104,,Yes,38.58543335707317,,High_spent_Small_value_payments,258.80553508731793,Standard,Young,Medium
0,0,January,Sytasz,25,0,Writer,50295.36,3893.28,7,6,20,0,0,17,11,8.12,5,Standard,527.85,32.79530225566655,,Yes,0.0,93.98090487312174,!@9#%8,545.3470951268782,Standard,Adult,Medium
0,0,January,Pedro daz,54,0,Teacher,126004.2,10357.35,5,3,19,4,"Auto Loan, Payday Loan, Payday Loan, and Auto Loan",24,14,12.72,1,Standard,932.17,28.443065137510608,0.0,Yes,355.6436206489915,387.4184040504832,High_spent_Medium_value_payments,542.6729753005253,Standard,Senior,Medium
0,0,January,Lisao,46,0,Accountant,21412.855,0.0,5,4,7,2,"Mortgage Loan, and Home Equity Loan",0,7,11.76,3,Good,107.79,40.37405530168041,,NM,21.292806879781825,133.05470098103143,Low_spent_Large_value_payments,286.49295047252014,Standard,Middle-Aged,Medium
0,0,January,Kubotas,36,0,Teacher,22413.53,2165.7941666666666,6,6,16,4,"Payday Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",25,14,4.8,1,_,25.62,37.25149113990968,,No,40.04614066641852,161.07572314536162,Low_spent_Medium_value_payments,295.4575528548865,Standard,Middle-Aged,Medium
0,0,January,Woodallp,23,0,Architect,108142.13999999998,9280.845,1,2,1,1,Student Loan,14,6,7.55,2,Good,261.59,27.739428545506566,,No,48.51475767394586,287.47072970999835,Low_spent_Medium_value_payments,872.0990126160558,Good,Young,Good
0,0,January,Bremerg,36,0,Developer,25580.34,1886.695,5,3,7,2,"Payday Loan, and Auto Loan",22,8,15.39,6,Standard,17.6,24.13849921634501,,Yes,31.8157283435072,45.16552462544003,High_spent_Medium_value_payments,361.6882470310528,Standard,Middle-Aged,Medium
0,0,January,Matthews,52,0,Teacher,134596.34999999998,11481.362499999996,1,6,4485,1,Auto Loan,7,6,3.44,1,Good,1285.14,31.524611412978626,,No,105.94458563776492,498.4979432068631,Low_spent_Large_value_payments,813.6937211553717,Good,Senior,Good
0,0,January,Nick Brownx,18,0,Writer,121041.21,10359.7675,3,7,8,3,"Personal Loan, Home Equity Loan, and Student Loan",14,11,4.59,3,_,1036.21,29.972375092141625,0.0,No,197.0868048282416,0.0,High_spent_Large_value_payments,905.617569700398,Standard,Young,Medium
0,0,January,Zhoul,40,0,Scientist,18770.3,1514.1916666666666,1,1,5,3,"Not Specified, Debt Consolidation Loan, and Home Equity Loan",12,1,15.32,0,Good,594.5,30.95844013161509,,No,34.849054797988785,166.1965213792754,Low_spent_Small_value_payments,240.3735904894025,Good,Middle-Aged,Good
0,0,January,Praveenq,24,0,Engineer,7604.185,612.6820833333334,9,10,32,3,"Not Specified, Payday Loan, and Mortgage Loan",45,16,4.63,10,_,1829.92,35.18880317146911,,Yes,16.735109437461286,25.81015398872112,High_spent_Small_value_payments,278.7229449071509,Poor,Young,Low
0,0,January,Langef,28,0,Architect,,3154.294166666666,6,4,20,3,"Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",7,17,14.09,0,Standard,1109.03,33.07556762787342,,Yes,69.96656223184304,44.109790407498416,High_spent_Large_value_payments,441.3530640273252,Standard,Adult,Medium
0,0,January,Lisae,34,0,Manager,26408.13,2146.6775,4,6,19,6,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",23,8,16.42,5,_,65.19,24.19086596038393,,Yes,73.56097912678699,270.1512174151147,Low_spent_Small_value_payments,160.95555345809842,Standard,Adult,Medium
0,0,January,Herbst-Baylissf,40,0,Manager,42731.9,3459.991666666667,621,5,7,0,0,22,12,6.85,0,Standard,96.85,39.04476631573078,,No,0.0,119.4941603039707,Low_spent_Large_value_payments,496.505006362696,Standard,Middle-Aged,Medium
0,0,March,Katya Golubkovan,37,0,Manager,,2584.4991666666665,2,6,12,0,0,11,3,9.22,234,Good,333.79,36.05362040848475,,No,44105.0,151.58939286721844,High_spent_Small_value_payments,366.8605237994482,Poor,Middle-Aged,Low
0,0,January,Jane,38,0,Scientist,50608.23,4132.3525,9,10,31,2,"Auto Loan, and Home Equity Loan",34,24,0.85,10,_,1539.86,29.906672992889057,,Yes,79.83845510726627,124.90606231153149,High_spent_Medium_value_payments,458.4907325812024,Poor,Middle-Aged,Low
0,0,January,Matt Scuffhamp,17,0,Lawyer,8675.57,994.9641666666664,6,6,18,8,"Not Specified, Home Equity Loan, Personal Loan, Personal Loan, Personal Loan, Auto Loan, Student Loan, and Mortgage Loan",38,17,19.53,10,Bad,2502.15,37.881106360216144,,Yes,38.19344290817073,80.2449088163594,Low_spent_Large_value_payments,251.05806494213653,Standard,Young,Medium
0,0,January,William Mallardb,19,0,Journalist,99984.48,8626.04,5,3,11,3,"Student Loan, Payday Loan, and Home Equity Loan",18,16,7.69,7,_,443.96,36.329487285981024,,Yes,171.36102240502967,,High_spent_Large_value_payments,783.7081630937599,Standard,Young,Medium
0,0,January,Ingrams,8409,0,Lawyer,34413.76,2916.813333333333,6,5,8,5,"Home Equity Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Mortgage Loan",23,20,7.66,6,_,113.06,39.13952639235534,,Yes,74.32870944868414,37.339759842688935,High_spent_Large_value_payments,420.0128640419603,Standard,Senior,Medium
0,0,January,Kajimotol,23,0,Architect,8356.44,503.37,5,5,19,5,"Home Equity Loan, Not Specified, Student Loan, Auto Loan, and Home Equity Loan",29,10,13.53,9,Standard,1967.2,26.39784236874549,0.0,Yes,19.932331558823908,,High_spent_Small_value_payments,257.0061541365178,Standard,Young,Medium
0,0,January,Jeanine Preziosos,3854,0,Accountant,8128.065,467.33875,8,6,15,7,"Payday Loan, Payday Loan, Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, Student Loan, and Auto Loan",32,18,2.57,9,Bad,3742.92,38.72022871841221,,NM,38.20034095068528,0.0,High_spent_Small_value_payments,243.98715981770744,Poor,Senior,Low
0,0,January,ernieg,44,0,Entrepreneur,65522.84,5376.236666666667,10,8,18,9,"Personal Loan, Home Equity Loan, Payday Loan, Personal Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, and Personal Loan",32,23,1.38,9,Bad,1382.94,29.900732069228035,,Yes,399.3718123048201,94.54533900073729,High_spent_Medium_value_payments,293.7065153611094,Poor,Middle-Aged,Low
0,0,January,Dmitracovab,36,0,Writer,18125.81,1545.4841666666669,10,9,21,6,"Mortgage Loan, Not Specified, Payday Loan, Personal Loan, Credit-Builder Loan, and Student Loan",47,22,9.36,12,Bad,1785.84,41.200760782388976,,Yes,85.54991446382681,92.74441606802358,Low_spent_Small_value_payments,266.25408613481625,Poor,Middle-Aged,Low
0,0,January,David Adamsm,0,0,Developer,15363.22,1286.2683333333332,7,5,22,6,"Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Student Loan, Student Loan, and Payday Loan",27,19,12.79,8,Bad,2456.24,29.038306643763622,,Yes,61.51659390507537,158.8259102587487,Low_spent_Small_value_payments,198.28432916950925,Standard,,Medium
0,0,January,Aruna Viswanathaf,30,0,Teacher,13691.91,0.0,4,5,15,0,0,28,13,2.56,1,Standard,179.27,38.49526593213293,,No,0.0,48.67491234707448,Low_spent_Small_value_payments,335.0243376529255,Standard,Adult,Medium
0,0,January,Robin Emmottk,38,0,Accountant,97324.83,7869.4025,3,636,20,6,"Auto Loan, Mortgage Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, and Mortgage Loan",26,9,14.7,5,Standard,449.87,26.78484658589241,,Yes,275.6631772892223,1023.4961255664624,!@9#%8,0.0,Standard,Middle-Aged,Medium
0,0,January,Dmitracoval,14,0,Media_Manager,,0.0,5,7,15,3,"Credit-Builder Loan, Auto Loan, and Home Equity Loan",15,0,15.21,6,Standard,40.87,28.59724842071612,,Yes,22.65433647760092,33.26614352824396,High_spent_Small_value_payments,326.6230616608218,Standard,Young,Medium
0,0,January,Dmitry Zhdannikovp,0,0,Media_Manager,88325.84,7622.486666666668,7,3,12,3,"Payday Loan, Debt Consolidation Loan, and Student Loan",19,11,8.81,3,Standard,780.59,42.06364027693458,,No,186.59864508860875,111.99929248425906,High_spent_Large_value_payments,703.6507290937989,Standard,,Medium
0,0,January,niv,34,0,Architect,8291.51,961.9591666666664,6,1343,15,8,"Auto Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Student Loan, Not Specified, Mortgage Loan, and Payday Loan",29,17,0.9,11,Bad,2511.39,37.03542040437439,,Yes,38614.0,39.71574548989419,High_spent_Small_value_payments,273.2513602460091,Poor,Adult,Low
0,0,January,Sheppardc,15,0,_______,56101.0,4655.083333333333,7,9,24,9,"Mortgage Loan, Payday Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, Personal Loan, and Not Specified",51,18,4.77,10,Bad,4853.8,34.510313928948605,,NM,420.19936673288106,0.0,!@9#%8,0.0,Poor,Young,Low
0,0,January,Matti,27,0,Entrepreneur,74732.96,6181.746666666668,7,6,33,8,"Mortgage Loan, Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, Personal Loan, Payday Loan, and Debt Consolidation Loan",29,15,19.45,10,Bad,2860.18,30.07455341991597,,Yes,286.4436891527418,571.7693466678372,Low_spent_Large_value_payments,29.96163084608776,Standard,Adult,Medium
0,0,January,Sanjeev Miglaniq,30,0,Manager,19532.06,1758.6716666666669,8,8,27,7,"Payday Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Student Loan, and Payday Loan",49,8,10.24,12,Standard,1817.0,26.07707937675966,,Yes,109.8118217940914,42.15534772539487,High_spent_Large_value_payments,263.89999714718044,Poor,Adult,Low
0,0,January,Bullv,55,0,Writer,41810.62,3765.2183333333337,4,7,7,2,"Personal Loan, and Personal Loan",0,16,10.47,3,_,1219.91,33.72468732178399,,No,64.20206389751202,150.09058498451202,High_spent_Medium_value_payments,412.2291844513094,Standard,Senior,Medium
0,0,January,Fabiang,35,0,Teacher,32077.74,2905.145,5,4,5,0,0,17,9,8.52,7,_,255.82,30.725652901544976,,Yes,31055.0,146.12919382662272,High_spent_Small_value_payments,404.3853061733773,Standard,Adult,Medium
0,0,January,Angela Moono,32,0,Engineer,19338.105,0.0,0,7,8,2,"Debt Consolidation Loan, and Personal Loan",6,11,9.85,3,Good,921.21,32.41885494973874,,No,18.790658109540598,73.31304812605667,Low_spent_Small_value_payments,354.8471687644028,Standard,Adult,Medium
0,0,January,Georgiopoulosk,21,0,Accountant,12613.92,1155.16,4,6,13,3,"Personal Loan, Student Loan, and Home Equity Loan",14,17,17.51,3,Standard,569.11,39.84149411158962,,Yes,16.941902672805586,41.94360349964714,Low_spent_Small_value_payments,346.6304938275473,Standard,Young,Medium
0,0,January,Mitch Lipkau,52,0,Scientist,100884.81,8631.0675,3,7,18,3,"Auto Loan, Home Equity Loan, and Home Equity Loan",10,9,11.94,1,Standard,783.27,30.895688693145413,,Yes,248.1318373618913,300.6213420537798,Low_spent_Large_value_payments,584.3535705843287,Standard,Senior,Medium
